DATE,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,WATER_CONSUMPTION,ESTIMATED_POPULATION,DAY_OF_WEEK,IS_WEEKEND,IS_RAINY_SEASON
2020-01-25,2020,1,25,6.0,31.9,25.1,85.0,1,360,7086074.774193549,1828135.31147541,5,1,0
2020-01-26,2020,1,26,4.1,34.0,25.5,77.0,2,40,7092055.806451613,1828247.199453552,6,1,0
2020-01-27,2020,1,27,2.2,33.9,26.2,77.0,2,220,7098036.838709678,1828359.087431694,0,0,0
2020-01-28,2020,1,28,8.6,34.1,26.0,74.0,2,40,7104017.870967742,1828470.975409836,1,0,0
2020-01-29,2020,1,29,47.4,33.8,25.0,76.0,2,70,7109998.903225807,1828582.8633879784,2,0,0
2020-01-30,2020,1,30,5.6,33.2,25.0,78.0,2,40,7115979.935483871,1828694.7513661203,3,0,0
2020-01-31,2020,1,31,0.0,33.2,24.6,71.0,3,360,7121960.967741936,1828806.6393442624,4,0,0
2020-02-01,2020,2,1,0.0,31.9,25.0,73.0,4,360,7127942.0,1828918.5273224043,5,1,0
2020-02-02,2020,2,2,0.0,31.0,23.4,74.0,4,360,7120905.620689655,1829030.4153005464,6,1,0
2020-02-03,2020,2,3,0.0,31.9,22.8,65.0,4,360,7113869.24137931,1829142.3032786888,0,0,0
2020-02-04,2020,2,4,0.0,32.5,23.8,67.0,6,360,7106832.862068965,1829254.1912568307,1,0,0
2020-02-05,2020,2,5,0.4333333333333333,33.9,25.1,70.0,3,20,7099796.482758621,1829366.0792349728,2,0,0
2020-02-06,2020,2,6,0.8666666666666667,32.9,26.0,79.0,3,20,7092760.103448276,1829477.9672131147,3,0,0
2020-02-07,2020,2,7,1.3,32.5,26.1,79.0,2,200,7085723.724137931,1829589.8551912569,4,0,0
2020-02-08,2020,2,8,1.6666666666666667,31.6,23.4,80.0,2,360,7078687.344827586,1829701.743169399,5,1,0
2020-02-09,2020,2,9,2.033333333333333,33.0,24.4,70.0,4,20,7071650.9655172415,1829813.6311475409,6,1,0
2020-02-10,2020,2,10,2.4,31.0,24.7,76.0,3,360,7064614.586206896,1829925.519125683,0,0,0
2020-02-11,2020,2,11,0.0,31.4,23.5,71.0,3,360,7057578.206896552,1830037.407103825,1,0,0
2020-02-12,2020,2,12,0.8,31.8,25.0,75.0,2,360,7050541.827586207,1830149.2950819675,2,0,0
2020-02-13,2020,2,13,8.2,27.0,25.0,87.0,2,360,7043505.448275862,1830261.1830601087,3,0,0
2020-02-14,2020,2,14,7.4,32.0,24.6,83.0,2,360,7036469.068965517,1830373.0710382515,4,0,0
2020-02-15,2020,2,15,0.0,33.3,23.0,68.0,2,360,7029432.689655173,1830484.9590163927,5,1,0
2020-02-16,2020,2,16,0.0,33.1,24.9,72.0,2,20,7022396.310344827,1830596.8469945355,6,1,0
2020-02-17,2020,2,17,0.6,32.8,24.2,75.0,2,360,7015359.931034483,1830708.7349726777,0,0,0
2020-02-18,2020,2,18,0.0,33.4,24.1,66.0,3,10,7008323.551724138,1830820.62295082,1,0,0
2020-02-19,2020,2,19,0.8,30.9,23.8,74.0,2,340,7001287.172413793,1830932.5109289617,2,0,0
2020-02-20,2020,2,20,1.6,33.0,23.2,66.0,3,360,6994250.793103448,1831044.398907104,3,0,0
2020-02-21,2020,2,21,0.0,30.9,23.4,72.0,2,360,6987214.413793104,1831156.286885246,4,0,0
2020-02-22,2020,2,22,0.0,32.0,25.0,68.0,3,360,6980178.034482759,1831268.174863388,5,1,0
2020-02-23,2020,2,23,0.0,34.0,25.0,66.0,3,20,6973141.655172414,1831380.06284153,6,1,0
2020-02-24,2020,2,24,0.0,32.5,25.4,71.0,3,20,6966105.275862069,1831491.950819672,0,0,0
2020-02-25,2020,2,25,0.0,31.5,24.6,74.0,2,360,6959068.8965517245,1831603.8387978144,1,0,0
2020-02-26,2020,2,26,0.0,34.0,24.1,65.0,3,360,6952032.517241379,1831715.7267759563,2,0,0
2020-02-27,2020,2,27,0.0,31.4,25.0,73.0,2,360,6944996.137931035,1831827.6147540985,3,0,0
2020-02-28,2020,2,28,0.2,33.4,25.4,74.0,3,360,6937959.75862069,1831939.5027322404,4,0,0
2020-02-29,2020,2,29,0.0,30.9,25.0,75.0,3,360,6930923.379310345,1832051.3907103825,5,1,0
2020-03-01,2020,3,1,0.6,33.1,25.8,73.0,2,20,6923887.0,1832163.2786885248,6,1,0
2020-03-02,2020,3,2,2.0,31.8,23.8,73.0,2,360,6925729.645161291,1832275.1666666667,0,0,0
2020-03-03,2020,3,3,0.0,34.0,24.1,64.0,3,20,6927572.29032258,1832387.0546448089,1,0,0
2020-03-04,2020,3,4,0.0,33.8,26.2,67.0,3,360,6929414.935483871,1832498.9426229508,2,0,0
2020-03-05,2020,3,5,13.6,33.4,25.6,78.0,2,40,6931257.580645162,1832610.830601093,3,0,0
2020-03-06,2020,3,6,0.0,32.9,26.0,81.0,2,180,6933100.225806451,1832722.718579235,4,0,0
2020-03-07,2020,3,7,0.0,32.0,25.6,79.0,3,200,6934942.870967742,1832834.606557377,5,1,0
2020-03-08,2020,3,8,0.0,34.0,24.8,72.0,2,360,6936785.516129033,1832946.494535519,6,1,0
2020-03-09,2020,3,9,0.0,34.0,23.9,62.0,2,70,6938628.161290322,1833058.3825136607,0,0,0
2020-03-10,2020,3,10,0.0,34.3,23.9,67.0,2,360,6940470.806451613,1833170.2704918035,1,0,0
2020-03-11,2020,3,11,0.0,35.0,24.0,65.0,3,360,6942313.451612903,1833282.1584699447,2,0,0
2020-03-12,2020,3,12,0.0,34.1,24.6,66.0,3,30,6944156.096774193,1833394.046448088,3,0,0
2020-03-13,2020,3,13,0.0,35.0,25.5,65.0,3,360,6945998.741935484,1833505.9344262287,4,0,0
2020-03-14,2020,3,14,0.0,35.1,24.6,56.0,3,360,6947841.387096774,1833617.822404372,5,1,0
2020-03-15,2020,3,15,0.0,35.5,24.7,56.90909090909091,3,20,6949684.0322580645,1833729.7103825137,6,1,0
2020-03-16,2020,3,16,0.5,33.8,24.5,57.81818181818182,2,20,6951526.677419355,1833841.598360656,0,0,0
2020-03-17,2020,3,17,1.0,33.0,24.4,58.72727272727273,2,360,6953369.322580645,1833953.4863387973,1,0,0
2020-03-18,2020,3,18,7.1,33.0,24.1,59.63636363636363,2,40,6955211.967741936,1834065.37431694,2,0,0
2020-03-19,2020,3,19,0.0,34.8,24.0,60.54545454545455,2,20,6957054.612903226,1834177.262295082,3,0,0
2020-03-20,2020,3,20,0.0,34.7,25.0,61.45454545454545,2,20,6958897.258064516,1834289.150273224,4,0,0
2020-03-21,2020,3,21,2.0,33.2,24.3,62.36363636363636,2,360,6960739.903225807,1834401.0382513665,5,1,0
2020-03-22,2020,3,22,0.0,33.9,24.4,63.27272727272727,2,20,6962582.548387097,1834512.926229508,6,1,0
2020-03-23,2020,3,23,0.0,33.7,26.0,64.18181818181819,3,360,6964425.193548387,1834624.8142076505,0,0,0
2020-03-24,2020,3,24,1.0,32.0,24.2,65.0909090909091,2,360,6966267.838709678,1834736.7021857924,1,0,0
2020-03-25,2020,3,25,0.0,34.3,25.3,66.0,3,360,6968110.483870967,1834848.5901639345,2,0,0
2020-03-26,2020,3,26,6.2,33.0,24.2,76.0,2,40,6969953.129032258,1834960.4781420764,3,0,0
2020-03-27,2020,3,27,4.133333333333333,34.0,26.1,73.0,3,360,6971795.774193549,1835072.3661202183,4,0,0
2020-03-28,2020,3,28,2.0666666666666664,33.5,24.7,71.0,2,360,6973638.419354838,1835184.254098361,5,1,0
2020-03-29,2020,3,29,0.0,35.3,26.4,66.0,2,360,6975481.064516129,1835296.1420765028,6,1,0
2020-03-30,2020,3,30,0.0,34.7,25.1,69.0,2,360,6977323.70967742,1835408.030054645,0,0,0
2020-03-31,2020,3,31,0.0,35.7,24.3,65.0,3,360,6979166.354838709,1835519.9180327868,1,0,0
2020-04-01,2020,4,1,0.0,35.7,26.0,62.0,2,360,6981009.0,1835631.806010929,2,0,0
2020-04-02,2020,4,2,0.0,34.0,25.0,69.0,3,40,6981237.766666667,1835743.693989071,3,0,0
2020-04-03,2020,4,3,0.0,34.9,25.0,67.0,3,50,6981466.533333333,1835855.5819672127,4,0,0
2020-04-04,2020,4,4,0.0,35.8,24.7,64.0,2,360,6981695.3,1835967.469945355,5,1,0
2020-04-05,2020,4,5,0.0,33.4,25.0,68.0,2,360,6981924.066666666,1836079.3579234967,6,1,0
2020-04-06,2020,4,6,0.0,35.9,26.0,64.0,2,360,6982152.833333333,1836191.24590164,0,0,0
2020-04-07,2020,4,7,0.0,35.2,25.2,64.0,3,360,6982381.6,1836303.1338797808,1,0,0
2020-04-08,2020,4,8,2.8,36.2,25.7,66.0,2,200,6982610.366666666,1836415.021857924,2,0,0
2020-04-09,2020,4,9,51.2,34.2,24.9,78.0,2,40,6982839.133333334,1836526.9098360653,3,0,0
2020-04-10,2020,4,10,0.0,35.1,23.6,64.0,2,350,6983067.9,1836638.797814208,4,0,0
2020-04-11,2020,4,11,0.0,35.0,24.2,65.0,2,20,6983296.666666667,1836750.6857923493,5,1,0
2020-04-12,2020,4,12,0.0,34.7,24.9,70.0,2,210,6983525.433333334,1836862.573770492,6,1,0
2020-04-13,2020,4,13,0.0,33.8,24.2,70.0,2,180,6983754.2,1836974.4617486333,0,0,0
2020-04-14,2020,4,14,0.0,36.2,25.2,63.0,3,360,6983982.966666667,1837086.349726776,1,0,0
2020-04-15,2020,4,15,0.0,34.4,26.4,70.0,2,180,6984211.733333333,1837198.237704918,2,0,0
2020-04-16,2020,4,16,0.0,35.4,26.0,70.0,2,20,6984440.5,1837310.12568306,3,0,0
2020-04-17,2020,4,17,0.0,34.9,24.5,68.0,2,20,6984669.266666667,1837422.0136612025,4,0,0
2020-04-18,2020,4,18,3.8,33.2,25.4,73.0,2,360,6984898.033333333,1837533.901639344,5,1,0
2020-04-19,2020,4,19,7.6,30.6,24.2,82.0,2,360,6985126.8,1837645.7896174863,6,1,0
2020-04-20,2020,4,20,9.0,33.2,25.7,79.0,2,360,6985355.566666666,1837757.6775956284,0,0,0
2020-04-21,2020,4,21,0.0,33.2,24.9,75.0,2,360,6985584.333333333,1837869.5655737703,1,0,0
2020-04-22,2020,4,22,0.0,35.2,25.0,67.0,2,200,6985813.1,1837981.453551913,2,0,0
2020-04-23,2020,4,23,0.85,35.5,25.6,69.0,2,40,6986041.866666666,1838093.3415300543,3,0,0
2020-04-24,2020,4,24,1.7,35.7,25.8,70.0,2,360,6986270.633333334,1838205.2295081967,4,0,0
2020-04-25,2020,4,25,0.0,35.5,26.0,64.0,2,40,6986499.4,1838317.1174863388,5,1,0
2020-04-26,2020,4,26,0.0,34.0,25.5,73.0,2,20,6986728.166666667,1838429.005464481,6,1,0
2020-04-27,2020,4,27,0.0,34.0,26.0,67.0,2,360,6986956.933333334,1838540.8934426229,0,0,0
2020-04-28,2020,4,28,0.0,36.3,26.0,65.0,3,360,6987185.7,1838652.781420765,1,0,0
2020-04-29,2020,4,29,0.0,35.6,26.5,64.0,2,360,6987414.466666667,1838764.669398907,2,0,0
2020-04-30,2020,4,30,1.3,30.0,25.4,82.0,2,20,6987643.233333333,1838876.5573770488,3,0,0
2020-05-01,2020,5,1,0.8500000000000001,32.1,26.2,72.0,2,20,6987872.0,1838988.445355192,4,0,0
2020-05-02,2020,5,2,0.4,34.1,26.3,69.0,2,200,6986025.903225807,1839100.3333333333,5,1,0
2020-05-03,2020,5,3,0.4,30.7,25.2,82.0,1,40,6984179.806451613,1839212.221311476,6,1,0
2020-05-04,2020,5,4,0.0,34.9,26.6,70.0,2,180,6982333.70967742,1839324.1092896173,0,0,0
2020-05-05,2020,5,5,0.0,34.5,27.3,72.0,3,180,6980487.612903226,1839435.99726776,1,0,0
2020-05-06,2020,5,6,0.0,33.5,27.2,74.0,2,200,6978641.516129033,1839547.8852459013,2,0,0
2020-05-07,2020,5,7,6.1,36.7,26.5,69.0,2,70,6976795.419354838,1839659.773224044,3,0,0
2020-05-08,2020,5,8,21.8,35.8,26.3,75.0,3,340,6974949.322580645,1839771.6612021856,4,0,0
2020-05-09,2020,5,9,22.0,36.6,26.4,71.0,2,340,6973103.225806451,1839883.549180328,5,1,0
2020-05-10,2020,5,10,0.0,34.1,26.0,75.0,2,40,6971257.129032258,1839995.43715847,6,1,0
2020-05-11,2020,5,11,24.2,33.9,26.0,78.0,1,180,6969411.0322580645,1840107.325136612,0,0,0
2020-05-12,2020,5,12,23.5,31.5,25.8,83.0,1,40,6967564.935483871,1840219.213114754,1,0,0
2020-05-13,2020,5,13,22.8,33.1,26.3,78.0,2,180,6965718.838709678,1840331.101092896,2,0,0
2020-05-14,2020,5,14,6.2,32.0,26.8,81.0,2,180,6963872.741935484,1840442.9890710383,3,0,0
2020-05-15,2020,5,15,0.0,32.9,26.0,78.0,2,200,6962026.645161291,1840554.87704918,4,0,0
2020-05-16,2020,5,16,0.2,32.0,26.8,77.0,2,200,6960180.548387097,1840666.7650273223,5,1,0
2020-05-17,2020,5,17,10.0,32.0,26.3,83.0,2,70,6958334.451612903,1840778.6530054645,6,1,0
2020-05-18,2020,5,18,12.4,33.1,25.4,77.0,2,200,6956488.354838709,1840890.5409836064,0,0,0
2020-05-19,2020,5,19,10.0,32.4,25.3,81.0,2,180,6954642.258064516,1841002.4289617487,1,0,0
2020-05-20,2020,5,20,0.0,32.0,25.5,80.0,2,200,6952796.161290322,1841114.3169398904,2,0,0
2020-05-21,2020,5,21,0.3,33.7,26.3,76.0,2,360,6950950.064516129,1841226.2049180327,3,0,0
2020-05-22,2020,5,22,0.0,32.9,26.3,78.0,2,200,6949103.967741936,1841338.0928961749,4,0,0
2020-05-23,2020,5,23,0.0,33.2,26.0,77.0,2,170,6947257.870967742,1841449.980874317,5,1,0
2020-05-24,2020,5,24,0.0,33.8,26.8,73.0,2,180,6945411.774193549,1841561.8688524591,6,1,0
2020-05-25,2020,5,25,0.0,33.2,26.0,76.0,2,360,6943565.677419355,1841673.756830601,0,0,0
2020-05-26,2020,5,26,0.0,35.0,26.8,69.0,2,40,6941719.580645162,1841785.6448087431,1,0,0
2020-05-27,2020,5,27,2.333333333333333,34.1,26.4,72.0,2,200,6939873.483870967,1841897.5327868853,2,0,0
2020-05-28,2020,5,28,4.666666666666667,34.0,25.8,76.0,1,20,6938027.387096774,1842009.420765028,3,0,0
2020-05-29,2020,5,29,7.0,34.2,25.2,77.0,2,210,6936181.29032258,1842121.3087431693,4,0,0
2020-05-30,2020,5,30,2.2,34.2,25.4,79.0,2,340,6934335.193548387,1842233.196721312,5,1,0
2020-05-31,2020,5,31,3.4,34.6,25.4,78.0,2,30,6932489.096774193,1842345.0846994536,6,1,0
2020-06-01,2020,6,1,51.0,33.1,24.9,77.0,2,200,6930643.0,1842456.972677596,0,0,1
2020-06-02,2020,6,2,0.0,32.5,24.9,81.0,2,40,6942922.466666667,1842568.8606557376,1,0,1
2020-06-03,2020,6,3,0.8,33.0,25.8,76.0,2,180,6955201.933333334,1842680.74863388,2,0,1
2020-06-04,2020,6,4,1.0,33.8,25.8,78.0,2,180,6967481.4,1842792.6366120216,3,0,1
2020-06-05,2020,6,5,9.4,35.0,26.0,76.0,2,60,6979760.866666666,1842904.524590164,4,0,1
2020-06-06,2020,6,6,8.0,35.0,25.7,74.0,2,70,6992040.333333333,1843016.412568306,5,1,1
2020-06-07,2020,6,7,1.4,33.7,25.3,78.0,1,360,7004319.8,1843128.300546448,6,1,1
2020-06-08,2020,6,8,2.4,33.1,25.0,84.0,2,320,7016599.266666667,1843240.18852459,0,0,1
2020-06-09,2020,6,9,0.0,32.7,26.0,77.0,2,200,7028878.733333333,1843352.076502732,1,0,1
2020-06-10,2020,6,10,0.3,32.9,26.1,76.0,2,180,7041158.2,1843463.9644808744,2,0,1
2020-06-11,2020,6,11,10.8,33.2,25.3,73.0,2,180,7053437.666666667,1843575.8524590165,3,0,1
2020-06-12,2020,6,12,38.06666666666666,31.0,25.0,79.0,1,20,7065717.133333334,1843687.7404371584,4,0,1
2020-06-13,2020,6,13,65.33333333333333,33.3,26.0,73.0,2,180,7077996.6,1843799.6284153005,5,1,1
2020-06-14,2020,6,14,92.6,31.3,24.1,88.0,1,20,7090276.066666666,1843911.5163934424,6,1,1
2020-06-15,2020,6,15,1.0,33.8,25.0,77.0,2,360,7102555.533333333,1844023.4043715848,0,0,1
2020-06-16,2020,6,16,54.0,33.1,25.1,78.0,2,40,7114835.0,1844135.292349727,1,0,1
2020-06-17,2020,6,17,2.4,32.3,25.7,79.0,2,180,7127114.466666667,1844247.1803278688,2,0,1
2020-06-18,2020,6,18,0.0,32.0,25.6,79.0,2,180,7139393.933333334,1844359.068306011,3,0,1
2020-06-19,2020,6,19,4.1,33.8,25.9,75.0,2,360,7151673.4,1844470.956284153,4,0,1
2020-06-20,2020,6,20,8.2,32.3,25.0,79.0,2,50,7163952.866666666,1844582.8442622952,5,1,1
2020-06-21,2020,6,21,5.466666666666667,32.2,26.0,77.0,2,200,7176232.333333333,1844694.732240437,6,1,1
2020-06-22,2020,6,22,2.7333333333333334,33.0,25.2,77.0,1,40,7188511.8,1844806.6202185792,0,0,1
2020-06-23,2020,6,23,0.0,33.7,26.0,76.0,2,360,7200791.266666667,1844918.508196721,1,0,1
2020-06-24,2020,6,24,0.0,33.7,26.2,75.0,2,20,7213070.733333333,1845030.396174864,2,0,1
2020-06-25,2020,6,25,0.3,32.0,24.9,80.0,2,180,7225350.2,1845142.2841530056,3,0,1
2020-06-26,2020,6,26,0.4,32.0,25.5,78.0,2,360,7237629.666666667,1845254.172131148,4,0,1
2020-06-27,2020,6,27,1.2,27.9,23.8,89.0,1,330,7249909.133333334,1845366.0601092896,5,1,1
2020-06-28,2020,6,28,39.8,33.0,24.1,78.0,1,40,7262188.6,1845477.948087432,6,1,1
2020-06-29,2020,6,29,0.2,31.2,24.0,78.0,1,360,7274468.066666666,1845589.8360655736,0,0,1
2020-06-30,2020,6,30,0.0,34.0,25.1,74.0,2,70,7286747.533333333,1845701.724043716,1,0,1
2020-07-01,2020,7,1,6.2,34.0,25.5,73.0,2,180,7299027.0,1845813.6120218576,2,0,1
2020-07-02,2020,7,2,21.0,31.8,24.4,82.0,2,180,7302141.387096774,1845925.5,3,0,1
2020-07-03,2020,7,3,1.4,31.7,24.6,79.0,2,180,7305255.774193549,1846037.387978142,4,0,1
2020-07-04,2020,7,4,3.9,32.0,24.8,77.0,2,360,7308370.161290322,1846149.2759562845,5,1,1
2020-07-05,2020,7,5,6.4,34.0,25.0,71.0,1,70,7311484.548387097,1846261.163934426,6,1,1
2020-07-06,2020,7,6,8.9,31.9,25.0,80.0,2,20,7314598.935483871,1846373.0519125685,0,0,1
2020-07-07,2020,7,7,11.4,32.6,24.2,81.0,2,50,7317713.322580645,1846484.9398907104,1,0,1
2020-07-08,2020,7,8,6.7,34.0,25.3,76.0,2,200,7320827.70967742,1846596.8278688523,2,0,1
2020-07-09,2020,7,9,2.0,32.6,25.4,76.0,2,180,7323942.096774193,1846708.7158469944,3,0,1
2020-07-10,2020,7,10,4.2,30.3,26.0,87.0,1,180,7327056.483870967,1846820.6038251368,4,0,1
2020-07-11,2020,7,11,0.0,32.4,24.7,75.0,2,190,7330170.870967742,1846932.491803279,5,1,1
2020-07-12,2020,7,12,0.0,32.1,24.6,74.0,1,190,7333285.258064516,1847044.3797814208,6,1,1
2020-07-13,2020,7,13,0.1,33.0,23.5,75.0,2,200,7336399.645161291,1847156.267759563,0,0,1
2020-07-14,2020,7,14,2.4,33.3,25.1,77.0,2,240,7339514.032258064,1847268.1557377048,1,0,1
2020-07-15,2020,7,15,1.2,33.0,24.3,75.0,2,360,7342628.419354838,1847380.043715847,2,0,1
2020-07-16,2020,7,16,0.0,33.0,25.3,73.0,2,180,7345742.806451613,1847491.931693989,3,0,1
2020-07-17,2020,7,17,0.0,32.7,24.7,75.0,2,360,7348857.193548387,1847603.8196721312,4,0,1
2020-07-18,2020,7,18,0.0,34.5,25.8,73.0,2,20,7351971.580645162,1847715.707650273,5,1,1
2020-07-19,2020,7,19,0.5,33.5,25.9,73.0,2,30,7355085.967741935,1847827.5956284152,6,1,1
2020-07-20,2020,7,20,0.0,33.6,25.5,73.0,2,180,7358200.354838709,1847939.483606557,0,0,1
2020-07-21,2020,7,21,0.0,33.7,25.7,73.0,2,180,7361314.741935484,1848051.3715846995,1,0,1
2020-07-22,2020,7,22,3.6,33.4,25.7,79.0,2,70,7364429.129032258,1848163.2595628416,2,0,1
2020-07-23,2020,7,23,0.0,30.2,24.6,81.0,1,360,7367543.516129033,1848275.1475409835,3,0,1
2020-07-24,2020,7,24,4.6,33.5,24.3,76.0,2,340,7370657.903225807,1848387.0355191256,4,0,1
2020-07-25,2020,7,25,0.2,32.9,26.0,75.0,2,170,7373772.29032258,1848498.923497268,5,1,1
2020-07-26,2020,7,26,3.3,32.1,24.5,80.0,1,300,7376886.677419355,1848610.81147541,6,1,1
2020-07-27,2020,7,27,2.0,31.8,25.3,78.0,1,190,7380001.064516129,1848722.699453552,0,0,1
2020-07-28,2020,7,28,0.7,33.0,24.8,77.0,2,360,7383115.451612903,1848834.587431694,1,0,1
2020-07-29,2020,7,29,67.7,33.4,24.4,78.0,2,180,7386229.838709678,1848946.475409836,2,0,1
2020-07-30,2020,7,30,10.4,32.0,25.0,81.0,2,180,7389344.225806451,1849058.3633879784,3,0,1
2020-07-31,2020,7,31,30.8,31.5,24.3,81.0,2,180,7392458.612903226,1849170.2513661203,4,0,1
2020-08-01,2020,8,1,0.8,32.0,24.4,83.0,2,20,7395573.0,1849282.1393442624,5,1,1
2020-08-02,2020,8,2,0.7,31.5,25.2,78.0,2,360,7380407.612903226,1849394.0273224043,6,1,1
2020-08-03,2020,8,3,16.95,30.8,25.6,80.0,2,360,7365242.225806451,1849505.9153005464,0,0,1
2020-08-04,2020,8,4,33.2,33.3,25.0,83.0,2,240,7350076.838709678,1849617.8032786888,1,0,1
2020-08-05,2020,8,5,8.4,31.8,25.5,84.0,2,160,7334911.451612903,1849729.6912568307,2,0,1
2020-08-06,2020,8,6,5.15,31.7,24.9,79.0,2,180,7319746.064516129,1849841.5792349728,3,0,1
2020-08-07,2020,8,7,1.9,31.0,26.2,80.0,2,200,7304580.677419355,1849953.4672131147,4,0,1
2020-08-08,2020,8,8,1.8,32.5,25.8,76.0,2,200,7289415.29032258,1850065.3551912569,5,1,1
2020-08-09,2020,8,9,6.0,32.2,25.0,83.0,1,180,7274249.903225807,1850177.243169399,6,1,1
2020-08-10,2020,8,10,3.9,32.1,25.0,82.0,1,200,7259084.516129033,1850289.1311475409,0,0,1
2020-08-11,2020,8,11,1.8,32.8,25.8,79.0,2,180,7243919.129032258,1850401.019125683,1,0,1
2020-08-12,2020,8,12,19.6,32.3,24.8,83.0,2,160,7228753.741935484,1850512.907103825,2,0,1
2020-08-13,2020,8,13,1.3,32.8,24.0,79.0,2,180,7213588.354838709,1850624.7950819675,3,0,1
2020-08-14,2020,8,14,0.0,33.0,24.9,76.0,2,40,7198422.967741936,1850736.6830601087,4,0,1
2020-08-15,2020,8,15,0.0,33.0,25.1,77.0,2,190,7183257.580645162,1850848.5710382515,5,1,1
2020-08-16,2020,8,16,12.0,32.1,24.9,76.0,2,180,7168092.193548387,1850960.4590163927,6,1,1
2020-08-17,2020,8,17,7.8,32.3,25.1,76.0,2,360,7152926.806451613,1851072.3469945355,0,0,1
2020-08-18,2020,8,18,3.6,33.6,24.7,76.0,2,320,7137761.419354838,1851184.2349726777,1,0,1
2020-08-19,2020,8,19,0.0,32.3,25.6,78.0,2,200,7122596.0322580645,1851296.12295082,2,0,1
2020-08-20,2020,8,20,1.2,32.4,23.5,78.0,2,180,7107430.645161291,1851408.0109289617,3,0,1
2020-08-21,2020,8,21,64.0,33.1,24.0,78.0,2,200,7092265.258064516,1851519.898907104,4,0,1
2020-08-22,2020,8,22,0.2,28.8,22.7,88.0,2,360,7077099.870967742,1851631.786885246,5,1,1
2020-08-23,2020,8,23,0.0,32.7,24.3,76.0,2,210,7061934.483870968,1851743.674863388,6,1,1
2020-08-24,2020,8,24,0.0,32.7,25.0,75.0,2,200,7046769.096774193,1851855.56284153,0,0,1
2020-08-25,2020,8,25,0.0,33.25,25.45,77.0,2,180,7031603.70967742,1851967.450819672,1,0,1
2020-08-26,2020,8,26,0.0,33.8,25.9,73.0,3,200,7016438.322580645,1852079.3387978144,2,0,1
2020-08-27,2020,8,27,0.0,31.4,25.0,80.0,2,200,7001272.935483871,1852191.2267759563,3,0,1
2020-08-28,2020,8,28,0.0,34.0,24.8,71.0,2,200,6986107.548387097,1852303.1147540985,4,0,1
2020-08-29,2020,8,29,10.8,33.8,25.0,74.0,2,180,6970942.161290322,1852415.0027322404,5,1,1
2020-08-30,2020,8,30,0.0,32.7,25.3,75.0,2,200,6955776.774193549,1852526.8907103825,6,1,1
2020-08-31,2020,8,31,0.0,33.2,25.8,75.0,1,190,6940611.387096774,1852638.7786885248,0,0,1
2020-09-01,2020,9,1,0.1,32.5,26.0,74.0,2,20,6925446.0,1852750.6666666667,1,0,1
2020-09-02,2020,9,2,0.2,33.4,25.0,77.0,2,40,6927433.4,1852862.5546448089,2,0,1
2020-09-03,2020,9,3,0.0,33.7,25.6,73.0,2,180,6929420.8,1852974.4426229508,3,0,1
2020-09-04,2020,9,4,0.0,33.0,26.0,73.0,2,200,6931408.2,1853086.330601093,4,0,1
2020-09-05,2020,9,5,0.0,33.8,26.0,71.0,2,200,6933395.6,1853198.218579235,5,1,1
2020-09-06,2020,9,6,0.0,33.8,26.7,70.0,2,200,6935383.0,1853310.106557377,6,1,1
2020-09-07,2020,9,7,0.0,31.9,24.6,77.0,1,360,6937370.4,1853421.994535519,0,0,1
2020-09-08,2020,9,8,0.0,33.4,24.6,76.0,2,180,6939357.8,1853533.8825136607,1,0,1
2020-09-09,2020,9,9,0.0,32.8,25.2,76.0,2,180,6941345.2,1853645.7704918035,2,0,1
2020-09-10,2020,9,10,0.0,34.0,25.8,72.0,2,180,6943332.6,1853757.6584699447,3,0,1
2020-09-11,2020,9,11,0.0,34.0,26.2,74.0,3,200,6945320.0,1853869.546448088,4,0,1
2020-09-12,2020,9,12,0.0,34.0,25.6,72.0,2,190,6947307.4,1853981.4344262287,5,1,1
2020-09-13,2020,9,13,0.0,33.1,25.7,75.0,1,40,6949294.8,1854093.322404372,6,1,1
2020-09-14,2020,9,14,18.6,32.0,24.6,84.0,2,180,6951282.2,1854205.2103825137,0,0,1
2020-09-15,2020,9,15,4.2,32.3,25.8,82.0,3,160,6953269.6,1854317.098360656,1,0,1
2020-09-16,2020,9,16,13.2,27.6,24.0,94.0,1,360,6955257.0,1854428.9863387973,2,0,1
2020-09-17,2020,9,17,0.3,31.6,25.2,81.0,1,20,6957244.4,1854540.87431694,3,0,1
2020-09-18,2020,9,18,2.65,32.2,24.3,78.0,1,30,6959231.8,1854652.762295082,4,0,1
2020-09-19,2020,9,19,5.0,34.3,24.3,78.0,2,70,6961219.2,1854764.650273224,5,1,1
2020-09-20,2020,9,20,9.6,32.8,25.4,77.0,2,200,6963206.6,1854876.5382513665,6,1,1
2020-09-21,2020,9,21,0.0,34.0,25.9,74.0,2,190,6965194.0,1854988.426229508,0,0,1
2020-09-22,2020,9,22,0.0,34.3,26.3,75.0,2,160,6967181.4,1855100.3142076505,1,0,1
2020-09-23,2020,9,23,0.0,33.7,26.3,74.0,2,180,6969168.8,1855212.2021857924,2,0,1
2020-09-24,2020,9,24,0.0,33.9,24.1,77.0,2,200,6971156.2,1855324.0901639345,3,0,1
2020-09-25,2020,9,25,0.0,34.2,25.7,75.0,2,180,6973143.6,1855435.9781420764,4,0,1
